"replicate","condition","cell_type","n_cells","library_size_total_counts","library_size_pattern_genes","TIMP1","FTH1","MS4A7","FCGR3A","SOD2","S100A11","TYROBP","FCER1G","ACTB","SAT1","FTL","CXCL16","PSAP","CTSS","CST3","SH3BGRL3","S100A10","CD63","GAPDH","S100A6","C15orf48","PFN1","LGALS1","CD74","HLA.DRA","HLA.DRB1","HLA.DPA1","HLA.DPB1","HLA.DQB1","HLA.DQA1","HSP90AB1","HSP90AA1","ACTG1","HLA.DMA","ISG15","ISG20","IFI6","IFIT3","LY6E","IFIT1","MX1","IFIT2","IRF7","TNFSF10","OAS1","PLSCR1","BST2","CXCL10","APOBEC3A","IFITM3","RSAD2","TYMP","VIM","ANXA1","CCR7","HSPA8","EMP3","LTB","RGCC","CREM","TIMP1__cpm","FTH1__cpm","MS4A7__cpm","FCGR3A__cpm","SOD2__cpm","S100A11__cpm","TYROBP__cpm","FCER1G__cpm","ACTB__cpm","SAT1__cpm","FTL__cpm","CXCL16__cpm","PSAP__cpm","CTSS__cpm","CST3__cpm","SH3BGRL3__cpm","S100A10__cpm","CD63__cpm","GAPDH__cpm","S100A6__cpm","C15orf48__cpm","PFN1__cpm","LGALS1__cpm","CD74__cpm","HLA-DRA__cpm","HLA-DRB1__cpm","HLA-DPA1__cpm","HLA-DPB1__cpm","HLA-DQB1__cpm","HLA-DQA1__cpm","HSP90AB1__cpm","HSP90AA1__cpm","ACTG1__cpm","HLA-DMA__cpm","ISG15__cpm","ISG20__cpm","IFI6__cpm","IFIT3__cpm","LY6E__cpm","IFIT1__cpm","MX1__cpm","IFIT2__cpm","IRF7__cpm","TNFSF10__cpm","OAS1__cpm","PLSCR1__cpm","BST2__cpm","CXCL10__cpm","APOBEC3A__cpm","IFITM3__cpm","RSAD2__cpm","TYMP__cpm","VIM__cpm","ANXA1__cpm","CCR7__cpm","HSPA8__cpm","EMP3__cpm","LTB__cpm","RGCC__cpm","CREM__cpm"
"patient_107","ctrl","CD4 T cells",180,25308,12839,68,7557,0,0,21,196,6,2,548,103,450,4,31,11,5,275,105,37,366,127,2,260,25,76,11,15,6,29,2,3,160,118,149,2,37,112,9,2,17,1,3,3,10,5,2,2,20,0,0,0,1,11,277,418,189,175,126,233,174,242,2686.89742373953,298601.232811759,0,0,829.777145566619,7744.58669195511,237.079184447606,79.0263948158685,21653.232179548,4069.85933301723,17780.9388335704,158.052789631737,1224.90911964596,434.645171487277,197.565987039671,10866.1292871819,4148.8857278331,1461.98830409357,14461.8302513039,5018.17607080765,79.0263948158685,10273.4313260629,987.829935198356,3003.003003003,NA,NA,NA,NA,NA,NA,6322.11158526948,4662.55729413624,5887.4664137822,NA,1461.98830409357,4425.47810968864,355.618776671408,79.0263948158685,671.724355934882,39.5131974079342,118.539592223803,118.539592223803,395.131974079342,197.565987039671,79.0263948158685,79.0263948158685,790.263948158685,0,0,0,39.5131974079342,434.645171487277,10945.1556819978,16516.5165165165,7467.99431009957,6914.80954638849,4978.66287339972,9206.57499604868,6875.29634898056,9562.19377272009
"patient_107","ctrl","FCGR3A+ Monocytes",24,30692,22807,1669,12437,131,194,572,320,197,263,822,240,2550,76,128,77,73,157,89,115,127,144,181,295,104,180,335,126,103,69,18,2,30,43,138,19,8,22,6,1,11,1,1,2,16,18,19,24,30,43,24,5,0,130,98,72,0,61,165,2,17,7,54378.9912680829,405219.60119901,4268.21321517008,6320.86537208393,18636.7783135671,10426.1696859116,6418.61071288935,8569.00821060863,26782.2233806855,7819.62726443373,83083.5396846084,2476.21530040401,4170.46787436466,2508.79708067249,2378.46995959859,5115.3395021504,2899.77844389417,3746.9047308745,4137.88609409618,4691.77635866024,5897.30222859377,9611.62517919979,3388.50514792128,5864.7204483253,NA,NA,NA,NA,NA,NA,977.453408054216,1401.01655154438,4496.28567704939,NA,260.654242147791,716.799165906425,195.490681610843,32.5817802684739,358.399582953213,32.5817802684739,32.5817802684739,65.1635605369477,521.308484295582,586.47204483253,619.053825101004,781.962726443373,977.453408054216,1401.01655154438,781.962726443373,162.908901342369,0,4235.6314349016,3193.01446631044,2345.88817933012,0,1987.48859637691,5375.99374429819,65.1635605369477,553.890264564056,228.072461879317
"patient_107","ctrl","NK cells",37,5536,1811,11,947,0,6,2,14,31,27,56,3,71,1,4,3,0,54,14,29,79,11,3,55,12,36,4,3,4,6,0,0,6,14,32,1,15,20,1,1,3,0,1,1,8,7,0,2,11,0,0,1,1,3,49,55,8,19,20,0,22,24,1986.99421965318,171062.138728324,0,1083.81502890173,361.271676300578,2528.90173410405,5599.71098265896,4877.1676300578,10115.6069364162,541.907514450867,12825.1445086705,180.635838150289,722.543352601156,541.907514450867,0,9754.33526011561,2528.90173410405,5238.43930635838,14270.2312138728,1986.99421965318,541.907514450867,9934.9710982659,2167.63005780347,6502.8901734104,NA,NA,NA,NA,NA,NA,1083.81502890173,2528.90173410405,5780.34682080925,NA,2709.53757225434,3612.71676300578,180.635838150289,180.635838150289,541.907514450867,0,180.635838150289,180.635838150289,1445.08670520231,1264.45086705202,0,361.271676300578,1986.99421965318,0,0,180.635838150289,180.635838150289,541.907514450867,8851.15606936416,9934.9710982659,1445.08670520231,3432.08092485549,3612.71676300578,0,3973.98843930636,4335.26011560694
"patient_107","stim","B cells",60,16559,8600,105,897,8,0,80,45,14,11,225,151,270,5,11,29,4,36,22,26,38,20,30,122,15,673,564,311,140,133,54,104,181,115,65,12,681,635,197,262,159,159,173,128,125,103,71,89,97,339,20,21,35,75,75,9,303,124,81,38,7,78,6340.96261851561,54169.9377981762,483.120961410713,0,4831.20961410713,2717.55540793526,845.461682468748,664.291321939731,13587.7770396763,9118.90814662721,16305.3324476116,301.950600881696,664.291321939731,1751.31348511384,241.560480705357,2174.04432634821,1328.58264387946,1570.14312458482,2294.82456670089,1207.80240352678,1811.70360529017,7367.59466151338,905.851802645087,40642.5508786763,NA,NA,NA,NA,NA,NA,10930.6117519174,6944.863820279,3925.35781146204,NA,41125.671840087,38347.7263119754,11896.8536747388,15822.2114862009,9602.02910803792,9602.02910803792,10447.4907905067,7729.93538257141,7548.76502204239,6220.18237816293,4287.69853252008,5374.72069569418,5857.8416571049,20472.250739779,1207.80240352678,1268.19252370312,2113.65420617187,4529.25901322544,4529.25901322544,543.511081587052,18298.2064134308,7488.37490186605,4891.59973428347,2294.82456670089,422.730841234374,4710.42937375445
"patient_107","stim","CD14+ Monocytes",179,272952,173683,5933,31958,241,145,4333,2179,1953,1674,2140,4013,25272,67,691,451,875,1081,1544,1631,1005,881,3009,971,1120,1292,2224,1170,493,443,103,42,292,816,337,98,24206,3395,1490,2149,1405,1815,1034,1705,697,1981,692,847,792,13668,5654,2377,2324,2261,1142,1625,32,384,1366,4,18,143,21736.4225211759,117082.857059117,882.939124827809,531.22893402503,15874.5860077962,7983.0886016589,7155.10419414403,6132.94645212345,7840.20633664527,14702.2187051203,92587.7077288314,245.464403997773,2531.58064421583,1652.30516720889,3205.69184325449,3960.40329435212,5656.67223541135,5975.40959582637,3681.96605996659,3227.67373017967,11023.9162929746,3557.40203405727,4103.28555936575,4733.43298455406,NA,NA,NA,NA,NA,NA,1069.78516369178,2989.53662182362,1234.64931563059,NA,88682.2591517923,12438.0843518274,5458.83525308479,7873.17916703303,5147.4251883115,6649.52079486503,3788.21184677159,6246.51953457018,2553.56253114101,7257.68633312817,2535.2442920367,3103.10970427035,2901.60907412292,50074.7384155456,20714.2647791553,8708.49087018963,8514.31753568393,8283.50772296961,4183.88581142472,5953.4277089012,117.236730267593,1406.84076321111,5004.54292329787,14.6545912834491,65.945660775521,523.901638383306
"patient_107","stim","CD4 T cells",199,33406,17945,43,6156,5,1,51,182,7,6,425,761,433,6,24,43,7,254,148,36,278,116,12,228,21,77,19,11,16,14,0,0,161,170,187,2,1489,1003,620,406,358,321,336,206,164,174,183,104,126,74,11,9,147,48,204,732,309,300,149,188,69,315,1287.19391726037,184278.273364066,149.673711309346,29.9347422618691,1526.67185535533,5448.12309166018,209.543195833084,179.608453571215,12722.2654612944,22780.3388612824,12961.7433993893,179.608453571215,718.433814284859,1287.19391726037,209.543195833084,7603.42453451476,4430.34185475663,1077.65072142729,8321.85834879962,3472.43010237682,359.21690714243,6825.12123570616,628.629587499252,2304.97515416392,NA,NA,NA,NA,NA,NA,4819.49350416093,5088.90618451775,5597.79680296953,NA,44572.8312279231,30024.5464886547,18559.5402023589,12153.5053583189,10716.6377297491,9609.05226605999,10058.073399988,6166.55690594504,4909.29773094654,5208.64515356523,5478.05783392205,3113.21319523439,3771.77752499551,2215.17092737832,329.28216488056,269.412680356822,4400.40711249476,1436.86762856972,6106.6874214213,21912.2313356882,9249.83535891756,8980.42267856074,4460.2765970185,5627.7315452314,2065.49721606897,9429.44381248877
"patient_107","stim","FCGR3A+ Monocytes",20,28782,19292,976,5919,264,236,487,352,287,220,376,384,1082,101,118,87,96,65,47,56,37,67,262,81,32,219,239,120,117,49,6,7,49,80,60,4,1704,429,151,261,232,317,128,135,91,331,108,98,98,1266,348,294,86,247,41,134,7,81,99,0,3,21,33910.0826905705,205649.36418595,9172.39941630186,8199.56917517893,16920.2974081023,12229.8658884025,9971.50997150997,7643.66618025155,13063.7203807936,13341.6718782572,37592.9400319644,3509.13765547912,4099.78458758947,3022.72253491766,3335.41796956431,2258.3559168925,1632.96504759919,1945.66048224585,1285.52567576958,2327.84379125843,9102.91154193593,2814.25891181989,1111.80598985477,7608.92224306858,NA,NA,NA,NA,NA,NA,1702.45292196512,2779.51497463693,2084.63623097769,NA,59203.6689597665,14905.1490514905,5246.3345146272,9068.16760475297,8060.59342644709,11013.8280869988,4447.22395941908,4690.43151969981,3161.6982836495,11500.2432075603,3752.34521575985,3404.90584393023,3404.90584393023,43985.8244736293,12090.8901396706,10214.7175317907,2987.9785977347,8581.75248419151,1424.50142450142,4655.68758251685,243.207560280731,2814.25891181989,3439.6497811132,0,104.231811548885,729.622680842193
"patient_107","stim","NK cells",40,9023,3789,7,1016,0,6,4,25,40,42,125,77,64,0,5,11,1,35,9,45,69,14,9,61,16,23,3,1,4,0,0,1,8,43,41,0,452,311,145,125,131,75,68,37,56,50,46,54,60,9,2,27,25,19,27,129,2,58,19,0,20,37,775.795190069822,112601.13044442,0,664.967305774133,443.311537182755,2770.69710739222,4433.11537182755,4654.77114041893,13853.4855369611,8533.74709076804,7092.98459492408,0,554.139421478444,1219.10672725258,110.827884295689,3878.97595034911,997.450958661199,4987.254793306,7647.12401640253,1551.59038013964,997.450958661199,6760.50094203702,1773.24614873102,2549.04133880084,NA,NA,NA,NA,NA,NA,886.62307436551,4765.59902471462,4543.94325612324,NA,50094.2037016513,34467.4720159592,16070.0432228749,13853.4855369611,14518.4528427352,8312.09132217666,7536.29613210684,4100.63171894049,6206.36152055857,5541.39421478444,5098.08267760168,5984.7057519672,6649.67305774133,997.450958661199,221.655768591378,2992.3528759836,2770.69710739222,2105.72980161809,2992.3528759836,14296.7970741439,221.655768591378,6428.01728914995,2105.72980161809,0,2216.55768591378,4100.63171894049
"patient_1244","ctrl","B cells",118,24888,11584,14,3005,1,0,13,32,3,3,573,65,823,2,20,41,2,124,43,58,191,51,4,301,81,1506,1330,427,330,325,243,210,208,115,132,69,22,98,2,1,11,0,4,0,12,3,1,5,23,6,0,1,0,44,131,6,312,188,144,99,26,100,562.520090003214,120740.919318547,40.180006428801,0,522.340083574413,1285.76020572163,120.540019286403,120.540019286403,23023.143683703,2611.70041787207,33068.1452909032,80.360012857602,803.600128576021,1647.38026358084,80.360012857602,4982.32079717133,1727.74027643844,2330.44037287046,7674.381227901,2049.18032786885,160.720025715204,12094.1819350691,3254.58052073288,60511.0896817743,NA,NA,NA,NA,NA,NA,8357.44133719061,4620.70073931212,5303.76084860174,NA,883.960141433623,3937.6406300225,80.360012857602,40.180006428801,441.980070716811,0,160.720025715204,0,482.160077145612,120.540019286403,40.180006428801,200.900032144005,924.140147862424,241.080038572806,0,40.180006428801,0,1767.92028286725,5263.58084217294,241.080038572806,12536.1620057859,7553.84120861459,5785.92092574735,3977.8206364513,1044.68016714883,4018.0006428801
"patient_1244","ctrl","CD14+ Monocytes",418,460515,322834,14104,139344,213,300,3219,4007,3571,3380,9269,2448,84758,310,1914,540,1037,4288,3378,3900,4261,3205,3997,4489,3087,1899,3806,1275,529,763,183,166,381,843,1450,187,145,139,48,9,25,2,24,4,163,14,45,214,263,4,49,66,13,1745,3170,2189,37,606,2890,53,303,113,30626.5811102787,302582.977753168,462.525650630273,651.444578352497,6990.00032572229,8701.12808486152,7754.36196432255,7339.6089161048,20127.4659891643,5315.78775935637,184050.465240003,673.159397630913,4156.21640988893,1172.60024103449,2251.8267591718,9311.31450658502,7335.26595224911,8468.77951858246,9252.68449453329,6959.59957873251,8679.4132655831,9747.78237408119,6703.36471124719,4123.6441809713,NA,NA,NA,NA,NA,NA,827.334614507671,1830.55926517052,3148.6487953704,NA,314.86487953704,301.83598796999,104.231132536399,19.5433373505749,54.2870481960414,4.34296385568331,52.1155662681997,8.68592771136662,353.95155423819,30.4007469897832,97.7166867528745,464.697132558114,571.099747022355,8.68592771136662,106.402614464241,143.317807237549,28.2292650619415,3789.23596408369,6883.59771125805,4753.37394004538,80.3448313301413,1315.91804827204,6275.58277146238,115.088542175608,657.959024136022,245.377457846107
"patient_1244","ctrl","CD4 T cells",1108,141533,70749,216,38264,4,4,133,820,26,70,2810,351,3114,10,203,108,14,2106,785,135,1467,869,36,1963,148,410,47,28,45,73,17,4,701,545,778,14,170,704,63,10,125,9,52,8,63,42,9,22,141,5,2,29,3,47,1907,2087,1824,1174,1464,1611,1994,866,1526.14584584514,270353.910395455,28.2619601082433,28.2619601082433,939.71017359909,5793.70182218988,183.702740703581,494.584301894258,19854.0269760409,2479.98699949835,22001.9359442674,70.6549002706083,1434.29447549335,763.072922922569,98.9168603788516,14879.9219969901,5546.40967124275,953.841153653212,10365.0738696982,6139.91083351586,254.35764097419,13869.5569231204,1045.692524005,2896.85091109494,NA,NA,NA,NA,NA,NA,4952.90850896964,3850.69206474815,5496.95124105332,NA,1201.13330460034,4974.10497905082,445.125871704832,70.6549002706083,883.186253382603,63.5894102435474,367.405481407163,56.5239202164866,445.125871704832,296.750581136555,63.5894102435474,155.440780595338,996.234093815577,35.3274501353041,14.1309800541217,204.899210784764,21.1964700811825,332.078031271859,13473.889481605,14745.6776864759,12887.4538093589,8294.88529176941,10343.8773996171,11382.504433595,14088.5871139593,6118.71436343468
"patient_1244","ctrl","CD8 T cells",29,5030,2123,8,1296,0,6,3,23,17,14,78,8,92,0,6,4,2,38,17,23,86,16,3,42,4,18,1,2,2,7,0,0,9,11,19,1,8,14,1,1,7,0,2,1,1,4,1,5,9,0,0,4,0,1,59,40,6,11,12,7,31,42,1590.45725646123,257654.07554672,0,1192.84294234592,596.421471172962,4572.56461232604,3379.72166998012,2783.30019880716,15506.958250497,1590.45725646123,18290.2584493042,0,1192.84294234592,795.228628230616,397.614314115308,7554.67196819085,3379.72166998012,4572.56461232604,17097.4155069583,3180.91451292247,596.421471172962,8349.90059642147,795.228628230616,3578.52882703777,NA,NA,NA,NA,NA,NA,1789.26441351889,2186.8787276342,3777.33598409543,NA,1590.45725646123,2783.30019880716,198.807157057654,198.807157057654,1391.65009940358,0,397.614314115308,198.807157057654,198.807157057654,795.228628230616,198.807157057654,994.03578528827,1789.26441351889,0,0,795.228628230616,0,198.807157057654,11729.6222664016,7952.28628230616,1192.84294234592,2186.8787276342,2385.68588469185,1391.65009940358,6163.02186878728,8349.90059642147
"patient_1244","ctrl","Dendritic cells",62,80846,52354,2313,17140,25,16,244,595,452,369,2646,455,5224,149,224,66,595,789,669,531,911,467,691,1107,551,2952,4581,1288,1167,1562,386,509,72,126,402,235,76,137,14,2,21,4,8,3,38,2,6,45,54,36,7,24,3,189,586,450,309,122,564,38,40,67,28609.9497810652,212008.015238849,309.2298938723,197.907132078272,3018.08376419365,7359.67147416075,5590.87648121119,4564.23323355515,32728.8919674443,5627.98406847587,64616.6786235559,1843.01016747891,2770.69984909581,816.366919822873,7359.67147416075,9759.2954506098,8274.99196002276,6568.04294584766,11268.3373327066,5776.41441753457,8547.11426663038,13692.6997006655,6815.4268609455,36513.8658684412,NA,NA,NA,NA,NA,NA,890.582094352225,1558.51866511639,4972.41669346659,NA,940.058877371793,1694.57981842021,173.168740568488,24.738391509784,259.753110852732,49.4767830195681,98.9535660391361,37.1075872646761,470.029438685897,24.738391509784,74.2151745293521,556.613808970141,667.936570764169,445.291047176113,86.5843702842441,296.860698117408,37.1075872646761,2337.77799767459,7248.34871236672,5566.13808970141,3822.08148826163,1509.04188209683,6976.2264057591,470.029438685897,494.767830195681,828.736115577765
"patient_1244","ctrl","FCGR3A+ Monocytes",41,50399,36556,2928,19444,279,345,674,498,357,464,1399,409,4317,166,192,164,202,277,148,218,238,178,90,408,139,251,311,92,160,111,17,15,39,68,278,17,32,60,11,17,22,1,5,10,15,61,41,27,39,304,13,58,1,238,139,187,3,122,221,10,17,9,58096.3908014048,385801.30558146,5535.82412349451,6845.37391614913,13373.2812158971,9881.14843548483,7083.47387844997,9206.53187563245,27758.4872715728,8115.24038175361,85656.4614377269,3293.71614516161,3809.59939681343,3254.03281811147,4008.01603206413,5496.14079644437,2936.56620171035,4325.48264846525,4722.31591896665,3531.81610746245,1785.74971725629,8095.39871822854,2757.99122998472,4980.25754479256,NA,NA,NA,NA,NA,NA,773.824877477728,1349.23311970476,5515.98245996944,NA,634.933232802238,1190.4998115042,218.258298775769,337.308279926189,436.516597551539,19.8416635250699,99.2083176253497,198.416635250699,297.624952876049,1210.34147502927,813.508204527868,535.724915176888,773.824877477728,6031.86571162126,257.941625825909,1150.81648445406,19.8416635250699,4722.31591896665,2757.99122998472,3710.39107918808,59.5249905752098,2420.68295005853,4385.00763904046,198.416635250699,337.308279926189,178.574971725629
"patient_1244","ctrl","NK cells",102,15299,4774,32,2371,0,21,4,38,75,83,148,22,193,1,17,13,0,106,26,100,167,50,19,141,24,83,14,6,11,13,4,0,37,43,134,0,38,68,6,2,16,1,2,1,20,19,0,5,34,0,0,7,1,17,149,63,7,51,76,5,81,109,2091.63997646905,154977.449506504,0,1372.63873455781,261.454997058631,2483.822472057,4902.28119484934,5425.1911889666,9673.83489116936,1438.00248382247,12615.203608079,65.3637492646578,1111.18373749918,849.728740440552,0,6928.55742205373,1699.4574808811,6536.37492646578,10915.7461271979,3268.18746323289,1241.9112360285,9216.28864631675,1568.72998235179,5425.1911889666,NA,NA,NA,NA,NA,NA,2418.45872279234,2810.64121838029,8758.74240146415,NA,2483.822472057,4444.73494999673,392.182495587947,130.727498529316,1045.81998823453,65.3637492646578,130.727498529316,65.3637492646578,1307.27498529316,1241.9112360285,0,326.818746323289,2222.36747499837,0,0,457.546244852605,65.3637492646578,1111.18373749918,9739.19864043402,4117.91620367344,457.546244852605,3333.55121249755,4967.64494411399,326.818746323289,5294.46369043728,7124.6486698477
"patient_1244","stim","B cells",96,22811,11222,10,1081,1,0,34,38,3,3,351,203,355,1,11,47,5,79,33,40,84,38,2,153,35,920,690,216,203,231,109,137,180,114,121,24,820,912,259,345,223,199,212,210,140,151,74,149,95,708,8,55,36,136,92,16,379,174,86,66,12,113,438.384989697953,47389.4173863487,43.8384989697953,0,1490.50896497304,1665.86296085222,131.515496909386,131.515496909386,15387.3131383981,8899.21529086844,15562.6671342773,43.8384989697953,482.223488667748,2060.40945158038,219.192494848976,3463.24141861383,1446.67046600324,1753.53995879181,3682.4339134628,1665.86296085222,87.6769979395905,6707.29034237868,1534.34746394283,40331.4190522117,NA,NA,NA,NA,NA,NA,7890.92981456315,4997.58888255666,5304.45837534523,NA,35947.5691552321,39980.7110604533,11354.171233177,15124.2821445794,9775.98527026435,8723.86129498926,9293.7617815966,9206.08478365701,6137.38985577134,6619.61334443909,3244.04892376485,6531.9363464995,4164.65740213055,31037.6572706151,350.707991758362,2411.11744333874,1578.18596291263,5962.03585989216,4033.14190522116,701.415983516724,16614.7911095524,7627.89882074438,3770.11091140239,2893.34093200649,526.061987637543,4953.75038358687
"patient_1244","stim","CD14+ Monocytes",300,447377,272445,6297,57977,452,101,6459,3094,2771,2377,2659,6202,43767,116,846,950,1429,1711,2220,2408,1523,1412,3643,1156,1902,1584,2262,923,471,530,91,74,528,1414,387,108,36979,5243,2236,3521,2308,2727,1389,3018,1183,3512,1269,1174,1162,23675,4987,4493,3528,3557,1472,2275,74,578,1981,24,27,209,14075.3771427677,129593.161919366,1010.33356654455,225.760376595131,14437.4878458213,6915.86737807263,6193.8812232189,5313.19222937254,5943.53308283618,13863.0282736931,97830.241608308,259.289145396388,1891.0225603909,2123.48869074628,3194.17404113309,3824.51489459673,4962.25778258605,5382.48501822847,3404.2876589543,3156.174769825,8143.02031619864,2583.95044895021,4251.4478839994,3540.63798541275,NA,NA,NA,NA,NA,NA,1180.21266180425,3160.64527233184,865.042235072433,NA,82657.3561001124,11719.4223216661,4998.02180264073,7870.31966328175,5158.95989288676,6095.53016806854,3104.76399099641,6745.98828281293,2644.30223279248,7850.202402001,2836.53384058635,2624.18497151172,2597.36195647072,52919.5734246508,11147.1980007913,10042.9838816032,7885.96642205567,7950.78870840477,3290.28984503003,5085.19660152399,165.408592752868,1291.97522447511,4428.03273301936,53.6460300820114,60.3517838422628,467.167511964182
"patient_1244","stim","CD4 T cells",892,142248,73565,156,18510,5,4,197,697,35,46,2077,1718,2067,12,110,253,21,1665,587,110,850,532,40,1713,60,330,83,27,45,46,22,2,830,746,599,9,6140,4235,2769,2034,1897,1739,1748,1132,763,952,661,539,635,479,67,756,787,273,1276,2392,2762,1474,1234,1164,736,717,1096.67622743378,130124.852370508,35.149879084416,28.1199032675328,1384.90523592599,4899.89314436758,246.049153590912,323.378887576627,14601.2597716664,12077.4984534053,14530.9600134976,84.3597098025983,773.297339857151,1778.58388167145,147.629492154547,11704.9097351105,4126.59580451043,773.297339857151,5975.47944435071,3739.94713458186,281.199032675328,12042.3485743209,421.798549012991,2319.89201957145,NA,NA,NA,NA,NA,NA,5834.87992801305,5244.36195939486,4210.95551431303,NA,43164.0515156628,29771.9475845003,19466.0030369496,14298.9708115404,13335.8641246274,12225.1279455599,12288.3977279118,7957.93262471177,5363.87154828187,6692.5369776728,4646.81401495979,3789.15696530004,4464.03464372083,3367.35841628705,471.008379731174,5314.66171756369,5532.59096788707,1919.18339800911,8970.24914234295,16815.7021539846,19416.7932062314,10362.1843540858,8674.99015803386,8182.89185085203,5174.06220122603,5040.49266070525
"patient_1244","stim","Dendritic cells",37,69757,43156,1319,4784,12,2,377,479,367,122,1057,595,2769,19,69,105,768,256,435,354,367,220,830,352,428,2415,2657,858,903,1281,229,257,113,344,192,95,5787,1096,380,516,517,399,383,301,272,529,228,255,299,2675,350,724,436,360,218,388,943,207,362,41,5,55,18908.4966383302,68580.9309459982,172.025746520063,28.6709577533437,5404.4755365053,6866.69438192583,5261.12074773858,1748.92842295397,15152.6011726422,8529.60993161977,39694.9410095044,272.374098656766,989.148042490359,1505.22528205055,11009.647777284,3669.882592428,6235.93331135227,5074.75952234184,5261.12074773858,3153.80535286781,11898.4474676377,5046.0885645885,6135.58495921556,34620.1814871626,NA,NA,NA,NA,NA,NA,1619.90911306392,4931.40473357513,2752.411944321,NA,82959.4162593001,15711.6848488324,5447.48197313531,7397.10710036269,7411.44257923936,5719.85607179208,5490.48840976533,4314.97914187823,3899.25025445475,7583.46832575942,3268.48918388119,3655.54711355133,4286.30818412489,38347.4059950973,5017.41760683516,10378.8867067104,6250.26879022894,5160.77239560188,3125.13439511447,5562.16580414869,13518.3565807016,2967.44412747108,5189.44335335522,587.754633943547,71.6773943833594,788.451338216953
"patient_1244","stim","NK cells",107,24273,9875,31,2191,0,17,7,72,111,134,227,232,189,1,21,44,6,122,22,99,126,33,33,123,24,79,7,6,15,11,1,0,25,58,138,4,1251,801,438,310,323,214,199,135,160,180,99,163,174,29,7,284,74,60,93,310,24,98,61,6,45,128,1277.13920817369,90264.9033905986,0,700.366662546863,288.386272813414,2966.25880608083,4572.98232604128,5520.53722242821,9351.95484694929,9557.94504181601,7786.42936596218,41.1980389733449,865.158818440242,1812.71371482717,247.188233840069,5026.16075474807,906.356857413587,4078.60585836114,5190.95291064145,1359.53528612038,1359.53528612038,5067.35879372142,988.752935360277,3254.64507889424,NA,NA,NA,NA,NA,NA,1029.95097433362,2389.486260454,5685.32937832159,NA,51538.7467556544,32999.6292176492,18044.741070325,12771.3920817369,13306.9665883904,8816.3803402958,8198.40975569563,5561.73526140156,6591.68623573518,7415.64701520208,4078.60585836114,6715.28035265521,7168.45878136201,1194.743130227,288.386272813414,11700.2430684299,3048.65488402752,2471.88233840069,3831.41762452107,12771.3920817369,988.752935360277,4037.4078193878,2513.08037737404,247.188233840069,1853.91175380052,5273.34898858814
"patient_1256","ctrl","B cells",218,39334,20124,24,6955,7,1,23,75,7,7,806,111,1234,10,61,72,5,215,57,63,195,68,9,463,53,2677,1693,905,457,411,230,261,394,199,196,123,60,244,10,11,33,8,33,11,38,3,13,22,60,1,1,2,1,67,195,9,368,254,232,166,43,172,610.159149844918,176819.036965475,177.963085371434,25.4232979102049,584.735851934713,1906.74734326537,177.963085371434,177.963085371434,20491.1781156252,2821.98606803275,31372.3496211929,254.232979102049,1550.8211725225,1830.47744953475,127.116489551025,5466.00905069406,1449.12798088168,1601.66776834291,4957.54309248996,1728.78425789393,228.809681191844,11770.9869324249,1347.43478924086,68058.1685056186,NA,NA,NA,NA,NA,NA,10016.7793766207,5059.23628413078,4982.96639040016,NA,1525.39787461229,6203.28469009,254.232979102049,279.656277012254,838.968831036762,203.386383281639,838.968831036762,279.656277012254,966.085320587787,76.2698937306147,330.502872832664,559.312554024508,1525.39787461229,25.4232979102049,25.4232979102049,50.8465958204098,25.4232979102049,1703.36095998373,4957.54309248996,228.809681191844,9355.77363095541,6457.51766919205,5898.20511516754,4220.26745309401,1093.20181013881,4372.80724055525
"patient_1256","ctrl","CD14+ Monocytes",402,537781,385711,11847,188228,577,255,7277,3914,3316,3494,8386,2245,93733,452,2232,610,1230,3960,3446,3626,3561,2977,7113,4075,2985,1890,4700,1829,677,651,155,107,435,908,1284,139,470,156,251,41,127,30,52,13,140,28,66,213,425,65,193,205,27,1907,3216,1750,50,649,2884,44,300,95,22029.413460126,350008.646642406,1072.92745559996,474.170712613499,13531.5304928958,7278.05556536955,6166.07875696613,6497.06850930025,15593.7082195169,4174.56176398943,174295.856491769,840.49083176981,4150.3883551111,1134.29072429111,2287.17637848864,7363.59224293904,6407.81284574948,6742.52158406489,6621.65453967321,5535.71063313877,13226.5736424307,7577.43393686277,5550.5865770639,3514.44175231181,NA,NA,NA,NA,NA,NA,808.87945092891,1688.41963550218,2387.58899998326,NA,873.961705601351,290.080906540023,466.732740650934,76.239212616288,236.155609811429,55.7847897192352,96.6936355133409,24.1734088783352,260.329018689764,52.0658037379528,122.726537382317,396.07200700657,790.284521022498,120.867044391676,358.882147193746,381.19606308144,50.2063107473116,3546.05313315271,5980.12945790201,3254.11273362205,92.9746495320586,1206.81095092612,5362.77778500914,81.8176915882116,557.847897192352,176.651834110911
